delomrade,lan,latitud,longitud,groda,sort,jordart,sadatum,skordear,graderingsdatum,graderingstyp,forforfrukt,forfrukt,ekologisk,plojt,utvecklingsstadium,Bladfläcksvampar,Gulrost,Svartpricksjuka,Sädesbladlus
Stockholm,Stockholms län,6612778.000,643891000,Höstvete,Informer,Mellanlera (25-40 % ler),2020-09-07,2021,2021-06-11,Veckovis,Höstvete,Höstvete,False,False,47,10.0,0.0,0.0,0.0
Stockholm,Stockholms län,6612778.000,643891000,Höstvete,Informer,Mellanlera (25-40 % ler),2020-09-07,2021,2021-06-18,Veckovis,Höstvete,Höstvete,False,False,57,4.01,0.0,0.01,0.0
Stockholm,Stockholms län,6612778.000,643891000,Höstvete,Informer,Mellanlera (25-40 % ler),2020-09-07,2021,2021-06-25,Veckovis,Höstvete,Höstvete,False,False,71,0.0,0.0,0.0,0.0
Stockholm,Stockholms län,6612778.000,643891000,Höstvete,Informer,Mellanlera (25-40 % ler),2020-09-07,2021,2021-07-02,Veckovis,Höstvete,Höstvete,False,False,75,6.0,0.0,0.0,0.0
Stockholm,Stockholms län,6612778.000,643891000,Höstvete,Informer,Mellanlera (25-40 % ler),2020-09-07,2021,2021-07-09,Veckovis,Höstvete,Höstvete,False,False,77,30.0,0.0,0.0,0.0
Stockholm,Stockholms län,6612942.000,643977000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),2020-09-17,2021,2021-05-03,Veckovis,Höstraps,Höstvete,False,False,30,10.0,0.0,10.0,
Stockholm,Stockholms län,6612942.000,643977000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),2020-09-17,2021,2021-05-10,Veckovis,Höstraps,Höstvete,False,False,30,6.0,0.0,6.0,
Stockholm,Stockholms län,6612942.000,643977000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),2020-09-17,2021,2021-05-17,Veckovis,Höstraps,Höstvete,False,False,31,18.0,0.0,0.0,
Stockholm,Stockholms län,6612942.000,643977000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),2020-09-17,2021,2021-05-24,Veckovis,Höstraps,Höstvete,False,False,32,22.0,0.0,0.0,
Stockholm,Stockholms län,6612942.000,643977000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),2020-09-17,2021,2021-05-31,Veckovis,Höstraps,Höstvete,False,False,37,34.0,0.0,14.0,
Stockholm,Stockholms län,6612942.000,643977000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),2020-09-17,2021,2021-06-07,Veckovis,Höstraps,Höstvete,False,False,39,16.0,0.0,4.0,
Stockholm,Stockholms län,6612942.000,643977000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),2020-09-17,2021,2021-06-11,Veckovis,Höstraps,Höstvete,False,False,43,8.0,0.0,0.0,0.0
Stockholm,Stockholms län,6612942.000,643977000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),2020-09-17,2021,2021-06-18,Veckovis,Höstraps,Höstvete,False,False,59,6.0,0.0,0.0,0.0
Stockholm,Stockholms län,6612942.000,643977000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),2020-09-17,2021,2021-06-25,Veckovis,Höstraps,Höstvete,False,False,73,6.0,0.0,0.0,0.0
Stockholm,Stockholms län,6612942.000,643977000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),2020-09-17,2021,2021-07-02,Veckovis,Höstraps,Höstvete,False,False,75,16.0,0.01,0.0,0.0
Stockholm,Stockholms län,6612942.000,643977000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),2020-09-17,2021,2021-07-09,Veckovis,Höstraps,Höstvete,False,False,77,78.0,0.01,4.0,0.0
Västmanland,Västmanlands län,6614000,582000,Höstvete,Hallfreda,Mellanlera (25-40 % ler),2021-09-06,2022,2022-05-03,Veckovis,Höstvete,Lin,False,False,23,8.0,0.0,8.0,
Västmanland,Västmanlands län,6614000,582000,Höstvete,Hallfreda,Mellanlera (25-40 % ler),2021-09-06,2022,2022-05-10,Veckovis,Höstvete,Lin,False,False,30,4.0,0.0,4.0,
Västmanland,Västmanlands län,6614000,582000,Höstvete,Hallfreda,Mellanlera (25-40 % ler),2021-09-06,2022,2022-05-17,Veckovis,Höstvete,Lin,False,False,31,0.01,0.0,0.01,
Västmanland,Västmanlands län,6614000,582000,Höstvete,Hallfreda,Mellanlera (25-40 % ler),2021-09-06,2022,2022-05-24,Veckovis,Höstvete,Lin,False,False,37,0.0,0.0,0.0,
Västmanland,Västmanlands län,6614000,582000,Höstvete,Hallfreda,Mellanlera (25-40 % ler),2021-09-06,2022,2022-05-31,Veckovis,Höstvete,Lin,False,False,37,0.0,0.0,0.0,
Västmanland,Västmanlands län,6614000,582000,Höstvete,Hallfreda,Mellanlera (25-40 % ler),2021-09-06,2022,2022-06-07,Veckovis,Höstvete,Lin,False,False,45,0.0,0.0,0.0,0.0
Västmanland,Västmanlands län,6614000,582000,Höstvete,Hallfreda,Mellanlera (25-40 % ler),2021-09-06,2022,2022-06-14,Veckovis,Höstvete,Lin,False,False,57,0.0,0.0,0.0,0.0
Västmanland,Västmanlands län,6614000,582000,Höstvete,Hallfreda,Mellanlera (25-40 % ler),2021-09-06,2022,2022-06-20,Veckovis,Höstvete,Lin,False,False,69,12.0,0.0,12.0,0.0
Västmanland,Västmanlands län,6614000,582000,Höstvete,Hallfreda,Mellanlera (25-40 % ler),2021-09-06,2022,2022-06-28,Veckovis,Höstvete,Lin,False,False,71,42.0,0.0,42.0,0.0
Västmanland,Västmanlands län,6614000,582000,Höstvete,Hallfreda,Mellanlera (25-40 % ler),2021-09-06,2022,2022-07-04,Veckovis,Höstvete,Lin,False,False,75,82.0,0.0,80.0,0.0
Västmanland,Västmanlands län,6614000,582000,Höstvete,Hallfreda,Mellanlera (25-40 % ler),2021-09-06,2022,2022-07-11,Veckovis,Höstvete,Lin,False,False,85,84.0,0.0,68.0,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-05-02,Veckovis,Höstvete,Havre,False,False,22,0.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-05-02,Veckovis,Höstvete,Höstvete,False,False,22,0.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-05-09,Veckovis,Höstvete,Havre,False,False,31,2.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-05-09,Veckovis,Höstvete,Höstvete,False,False,30,0.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-05-16,Veckovis,Höstvete,Havre,False,False,32,2.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-05-16,Veckovis,Höstvete,Höstvete,False,False,31,0.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-05-23,Veckovis,Höstvete,Havre,False,False,37,6.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-05-23,Veckovis,Höstvete,Höstvete,False,False,32,0.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-05-30,Veckovis,Höstvete,Havre,False,False,41,8.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-05-30,Veckovis,Höstvete,Höstvete,False,False,37,0.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-06-06,Veckovis,Höstvete,Havre,False,False,47,8.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-06-06,Veckovis,Höstvete,Höstvete,False,False,43,0.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-06-13,Veckovis,Höstvete,Havre,False,False,59,10.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-06-13,Veckovis,Höstvete,Höstvete,False,False,57,0.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-06-20,Veckovis,Höstvete,Havre,False,False,71,16.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-06-20,Veckovis,Höstvete,Höstvete,False,False,61,0.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-06-27,Veckovis,Höstvete,Havre,False,False,77,52.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-06-27,Veckovis,Höstvete,Höstvete,False,False,75,6.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-07-04,Veckovis,Höstvete,Havre,False,False,83,90.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-07-04,Veckovis,Höstvete,Höstvete,False,False,77,44.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-07-11,Veckovis,Höstvete,Havre,False,False,83,100.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-10-03,2016,2016-07-11,Veckovis,Höstvete,Höstvete,False,False,83,62.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-05-01,Veckovis,Höstvete,Höstvete,False,False,23,0.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-05-08,Veckovis,Höstvete,Höstvete,False,False,31,0.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-05-15,Veckovis,Höstvete,Höstvete,False,False,31,0.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-05-22,Veckovis,Höstvete,Höstvete,False,False,32,0.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-05-29,Veckovis,Höstvete,Höstvete,False,False,37,6.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-06-05,Veckovis,Höstvete,Höstvete,False,False,41,0.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-06-12,Veckovis,Höstvete,Höstvete,False,False,51,2.0,0.0,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-06-19,Veckovis,Höstvete,Höstvete,False,False,65,32.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-06-26,Veckovis,Höstvete,Höstvete,False,False,71,54.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-07-03,Veckovis,Höstvete,Höstvete,False,False,75,54.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-07-10,Veckovis,Höstvete,Höstvete,False,False,75,66.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Lättlera (15-25 % ler),2016-09-04,2017,2017-07-17,Veckovis,Höstvete,Höstvete,False,False,77,100.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,,,2018,2018-04-27,Veckovis,,,False,,22,0.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,,,2018,2018-05-07,Veckovis,,,False,,30,20.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,,,2018,2018-05-15,Veckovis,,,False,,31,68.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,,,2018,2018-05-21,Veckovis,,,False,,37,40.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,,,2018,2018-05-28,Veckovis,,,False,,41,0.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,,,2018,2018-06-04,Veckovis,,,False,,51,0.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,,,2018,2018-06-11,Veckovis,,,False,,71,0.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,,,2018,2018-06-18,Veckovis,,,False,,73,0.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,,,2018,2018-06-25,Veckovis,,,False,,77,0.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,,,2018,2018-07-02,Veckovis,,,False,,83,22.0,0.0,,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-04-29,Veckovis,Höstvete,Höstvete,False,False,30,0.0,0.0,0.0,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-05-06,Veckovis,Höstvete,Höstvete,False,False,31,,,,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-05-13,Veckovis,Höstvete,Höstvete,False,False,31,0.0,0.0,0.0,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-05-20,Veckovis,Höstvete,Höstvete,False,False,37,0.0,0.0,0.0,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-05-27,Veckovis,Höstvete,Höstvete,False,False,41,0.0,0.0,0.0,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-06-03,Veckovis,Höstvete,Höstvete,False,False,43,8.0,0.0,0.0,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-06-10,Veckovis,Höstvete,Höstvete,False,False,61,20.0,0.0,0.0,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-06-17,Veckovis,Höstvete,Höstvete,False,False,71,24.0,0.0,0.0,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-06-24,Veckovis,Höstvete,Höstvete,False,False,75,28.0,0.0,0.0,0.12
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-07-01,Veckovis,Höstvete,Höstvete,False,False,75,56.0,0.0,0.0,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-07-09,Veckovis,Höstvete,Höstvete,False,False,77,50.0,0.0,0.0,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2019,2019-07-15,Veckovis,Höstvete,Höstvete,False,False,83,100.0,0.0,2.0,0.0
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2024,2024-04-29,Veckovis,,Höstvete,False,,22,0.01,,0.01,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2024,2024-05-06,Veckovis,,Höstvete,False,,30,0.01,0.0,0.0,
Stockholm,Stockholms län,6614000,658000,Höstvete,Julius,Mellanlera (25-40 % ler),,2024,2024-05-13,Veckovis,,Höstvete,False,,31,10.0,0.0,0.0,
Stockholm,Stockholms län,6615000,647000,Höstvete,Norin,Mellanlera (25-40 % ler),2020-09-21,2021,2021-05-03,Veckovis,Höstvete,Vårkorn,False,False,30,0.0,0.0,0.0,
Stockholm,Stockholms län,6615000,647000,Höstvete,Norin,Mellanlera (25-40 % ler),2020-09-21,2021,2021-05-10,Veckovis,Höstvete,Vårkorn,False,False,31,4.0,0.0,4.0,
Stockholm,Stockholms län,6615000,647000,Höstvete,Norin,Mellanlera (25-40 % ler),2020-09-21,2021,2021-05-17,Veckovis,Höstvete,Vårkorn,False,False,32,0.0,0.0,0.0,
Stockholm,Stockholms län,6615000,647000,Höstvete,Norin,Mellanlera (25-40 % ler),2020-09-21,2021,2021-05-24,Veckovis,Höstvete,Vårkorn,False,False,37,8.0,0.0,0.0,
Stockholm,Stockholms län,6615000,647000,Höstvete,Norin,Mellanlera (25-40 % ler),2020-09-21,2021,2021-05-31,Veckovis,Höstvete,Vårkorn,False,False,41,4.0,0.0,0.0,
Stockholm,Stockholms län,6615000,647000,Höstvete,Norin,Mellanlera (25-40 % ler),2020-09-21,2021,2021-06-07,Veckovis,Höstvete,Vårkorn,False,False,47,8.0,2.0,4.0,0.0
Stockholm,Stockholms län,6615000,647000,Höstvete,Norin,Mellanlera (25-40 % ler),2020-09-21,2021,2021-06-14,Veckovis,Höstvete,Vårkorn,False,False,57,4.0,2.0,0.0,0.0
Stockholm,Stockholms län,6615000,647000,Höstvete,Norin,Mellanlera (25-40 % ler),2020-09-21,2021,2021-06-18,Veckovis,Höstvete,Vårkorn,False,False,65,6.0,8.0,6.0,0.0
Stockholm,Stockholms län,6615000,647000,Höstvete,Norin,Mellanlera (25-40 % ler),2020-09-21,2021,2021-06-25,Veckovis,Höstvete,Vårkorn,False,False,75,2.0,10.0,0.0,0.0
Stockholm,Stockholms län,6615000,647000,Höstvete,Norin,Mellanlera (25-40 % ler),2020-09-21,2021,2021-07-02,Veckovis,Höstvete,Vårkorn,False,False,77,12.0,14.0,8.0,0.0
Stockholm,Stockholms län,6615000,647000,Höstvete,Norin,Mellanlera (25-40 % ler),2020-09-21,2021,2021-07-09,Veckovis,Höstvete,Vårkorn,False,False,83,38.0,4.0,30.0,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-09-05,2016,2016-05-02,Veckovis,Höstvete,Vårkorn,False,False,31,4.0,0.0,,
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-09-05,2016,2016-05-09,Veckovis,Höstvete,Vårkorn,False,False,31,0.0,0.0,,
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-09-05,2016,2016-05-16,Veckovis,Höstvete,Vårkorn,False,False,32,0.0,0.0,,
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-09-05,2016,2016-05-23,Veckovis,Höstvete,Vårkorn,False,False,37,0.0,0.0,,
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-09-05,2016,2016-05-30,Veckovis,Höstvete,Vårkorn,False,False,41,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-09-05,2016,2016-06-06,Veckovis,Höstvete,Vårkorn,False,False,47,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-09-05,2016,2016-06-13,Veckovis,Höstvete,Vårkorn,False,False,55,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-09-05,2016,2016-06-20,Veckovis,Höstvete,Vårkorn,False,False,65,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-09-05,2016,2016-06-27,Veckovis,Höstvete,Vårkorn,False,False,73,4.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-09-05,2016,2016-07-04,Veckovis,Höstvete,Vårkorn,False,False,77,20.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Mellanlera (25-40 % ler),2015-09-05,2016,2016-07-11,Veckovis,Höstvete,Vårkorn,False,False,77,32.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-05-01,Veckovis,Höstvete,Ärter,False,False,22,0.0,0.0,,
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-05-08,Veckovis,Höstvete,Ärter,False,False,22,0.0,0.0,,
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-05-15,Veckovis,Höstvete,Ärter,False,False,23,0.0,0.0,,
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-05-22,Veckovis,Höstvete,Ärter,False,False,31,0.0,0.0,,
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-05-29,Veckovis,Höstvete,Ärter,False,False,32,0.0,0.0,,
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-06-05,Veckovis,Höstvete,Ärter,False,False,37,0.0,0.0,,
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-06-12,Veckovis,Höstvete,Ärter,False,False,45,0.0,0.0,,
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-06-19,Veckovis,Höstvete,Ärter,False,False,61,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-06-26,Veckovis,Höstvete,Ärter,False,False,71,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-07-03,Veckovis,Höstvete,Ärter,False,False,73,2.0,18.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-07-10,Veckovis,Höstvete,Ärter,False,False,75,10.0,24.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,Styv lera (>40 % ler),2016-08-28,2017,2017-07-17,Veckovis,Höstvete,Ärter,False,False,77,22.0,38.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,,,2018,2018-04-30,Veckovis,,,False,,21,26.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,,,2018,2018-05-07,Veckovis,,,False,,22,26.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,,,2018,2018-05-14,Veckovis,,,False,,31,4.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,,,2018,2018-05-21,Veckovis,,,False,,32,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,,,2018,2018-05-28,Veckovis,,,False,,41,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,,,2018,2018-06-04,Veckovis,,,False,,47,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,,,2018,2018-06-11,Veckovis,,,False,,65,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,,,2018,2018-06-18,Veckovis,,,False,,73,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,,,2018,2018-06-25,Veckovis,,,False,,75,0.0,0.0,,0.0
Stockholm,Stockholms län,6615000,659000,Höstvete,Julius,,,2018,2018-07-02,Veckovis,,,False,,77,0.0,0.0,,0.0
Västmanland,Västmanlands län,6616000,596000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),,2023,2023-05-08,Veckovis,Höstvete,Ärter,False,,30,0.0,0.0,0.0,
Västmanland,Västmanlands län,6616000,596000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),,2023,2023-05-15,Veckovis,Höstvete,Ärter,False,,31,0.01,0.0,0.0,
Västmanland,Västmanlands län,6616000,596000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),,2023,2023-05-22,Veckovis,Höstvete,Ärter,False,,31,8.0,0.0,0.0,
Västmanland,Västmanlands län,6616000,596000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),,2023,2023-05-29,Veckovis,Höstvete,Ärter,False,,37,0.0,0.0,0.0,
Västmanland,Västmanlands län,6616000,596000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),,2023,2023-06-05,Veckovis,Höstvete,Ärter,False,,43,0.0,0.0,0.0,0.0
Västmanland,Västmanlands län,6616000,596000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),,2023,2023-06-12,Veckovis,Höstvete,Ärter,False,,55,0.0,0.0,0.0,0.0
Västmanland,Västmanlands län,6616000,596000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),,2023,2023-06-19,Veckovis,Höstvete,Ärter,False,,71,0.0,0.0,0.0,0.0
Västmanland,Västmanlands län,6616000,596000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),,2023,2023-06-26,Veckovis,Höstvete,Ärter,False,,77,0.0,0.0,0.0,0.0
Västmanland,Västmanlands län,6616000,596000,Höstvete,RGT Reform,Mellanlera (25-40 % ler),,2023,2023-07-04,Veckovis,Höstvete,Ärter,False,,85,0.0,0.0,0.0,0.0
Stockholm,Stockholms län,6616000,651000,Höstvete,Norin,Mellanlera (25-40 % ler),2017-10-01,2018,2018-05-28,Veckovis,Höstvete,Höstvete,False,True,49,0.0,0.0,,0.0
Stockholm,Stockholms län,6616000,651000,Höstvete,Norin,Mellanlera (25-40 % ler),2017-10-01,2018,2018-06-04,Veckovis,Höstvete,Höstvete,False,True,65,0.0,0.0,,0.0
Stockholm,Stockholms län,6616000,651000,Höstvete,Norin,Mellanlera (25-40 % ler),2017-10-01,2018,2018-06-11,Veckovis,Höstvete,Höstvete,False,True,73,0.0,0.0,,0.0
Stockholm,Stockholms län,6616000,651000,Höstvete,Norin,Mellanlera (25-40 % ler),2017-10-01,2018,2018-06-18,Veckovis,Höstvete,Höstvete,False,True,73,0.0,0.0,,0.0
Stockholm,Stockholms län,6616000,651000,Höstvete,Norin,Mellanlera (25-40 % ler),2017-10-01,2018,2018-06-25,Veckovis,Höstvete,Höstvete,False,True,83,0.0,0.0,,0.0
Stockholm,Stockholms län,6616000,651000,Höstvete,Norin,Mellanlera (25-40 % ler),2017-10-01,2018,2018-07-02,Veckovis,Höstvete,Höstvete,False,True,83,0.0,0.0,,0.0
Stockholm,Stockholms län,6616000,651000,Höstvete,Linus,Mellanlera (25-40 % ler),2018-09-10,2019,2019-05-20,Veckovis,,Höstvete,False,True,32,0.0,0.0,0.0,
Stockholm,Stockholms län,6616000,651000,Höstvete,Linus,Lättlera (15-25 % ler),2018-09-08,2019,2019-05-27,Veckovis,,Ärter,False,False,41,0.0,0.0,0.0,
